barrio;año;mes;superficie;comuna
Agronomia;2013;Jul;574;15
Agronomia;2013;Ago;320;15
Agronomia;2013;Sep;538;15
Agronomia;2013;Oct;434;15
Agronomia;2013;Nov;363;15
Agronomia;2013;Dic;312;15
Agronomia;2014;Ene;241;15
Agronomia;2014;Feb;170;15
Agronomia;2014;Mar;172;15
Agronomia;2014;Abr;262;15
Agronomia;2014;May;423;15
Agronomia;2014;Jun;352;15
Agronomia;2014;Jul;370;15
Agronomia;2014;Ago;361;15
Agronomia;2014;Sep;335;15
Agronomia;2014;Oct;430;15
Agronomia;2014;Nov;420;15
Agronomia;2014;Dic;261;15
Agronomia;2015;Ene;350;15
Agronomia;2015;Feb;343;15
Agronomia;2015;Mar;156;15
Agronomia;2015;Abr;232;15
Agronomia;2015;May;208;15
Agronomia;2015;Jun;589;15
Agronomia;2015;Jul;478;15
Agronomia;2015;Ago;228;15
Agronomia;2015;Sep;110;15
Agronomia;2015;Oct;0;15
Agronomia;2015;Nov;74;15
Agronomia;2015;Dic;130;15
Agronomia;2016;Ene;281;15
Agronomia;2016;Feb;261;15
Agronomia;2016;Mar;286;15
Agronomia;2016;Abr;488;15
Agronomia;2016;May;260;15
Agronomia;2016;Jun;288;15
Agronomia;2016;Jul;360;15
Agronomia;2016;Ago;104;15
Agronomia;2016;Sep;198;15
Agronomia;2016;Oct;142;15
Agronomia;2016;Nov;148;15
Agronomia;2016;Dic;254;15
Agronomia;2017;Ene;362;15
Agronomia;2017;Feb;227;15
Agronomia;2017;Mar;292;15
Agronomia;2017;Abr;85;15
Agronomia;2017;May;198;15
Agronomia;2017;Jun;227;15
Agronomia;2017;Jul;38;15
Agronomia;2017;Ago;171;15
Agronomia;2017;Sep;0;15
Agronomia;2017;Oct;140;15
Agronomia;2017;Nov;80;15
Agronomia;2017;Dic;124;15
Agronomia;2018;Ene;140;15
Agronomia;2018;Feb;74;15
Agronomia;2018;Mar;137;15
Agronomia;2018;Abr;0;15
Agronomia;2018;May;75;15
Agronomia;2018;Jun;149;15
Agronomia;2018;Jul;182;15
Agronomia;2018;Ago;167;15
Agronomia;2018;Sep;101;15
Agronomia;2018;Oct;168;15
Agronomia;2018;Nov;132;15
Agronomia;2018;Dic;104;15
Agronomia;2019;Ene;74;15
Agronomia;2019;Feb;180;15
Agronomia;2019;Mar;165;15
Agronomia;2019;Abr;0;15
Agronomia;2019;May;267;15
Agronomia;2019;Jun;234;15
Agronomia;2019;Jul;48;15
Agronomia;2019;Ago;158;15
Almagro;2013;Jul;7310;5
Almagro;2013;Ago;5106;5
Almagro;2013;Sep;4763;5
Almagro;2013;Oct;6789;5
Almagro;2013;Nov;6485;5
Almagro;2013;Dic;6636;5
Almagro;2014;Ene;5756;5
Almagro;2014;Feb;7533;5
Almagro;2014;Mar;7115;5
Almagro;2014;Abr;3312;5
Almagro;2014;May;7353;5
Almagro;2014;Jun;3092;5
Almagro;2014;Jul;6355;5
Almagro;2014;Ago;4890;5
Almagro;2014;Sep;5322;5
Almagro;2014;Oct;6704;5
Almagro;2014;Nov;5366;5
Almagro;2014;Dic;5170;5
Almagro;2015;Ene;4584;5
Almagro;2015;Feb;3703;5
Almagro;2015;Mar;4813;5
Almagro;2015;Abr;4351;5
Almagro;2015;May;3165;5
Almagro;2015;Jun;5504;5
Almagro;2015;Jul;4786;5
Almagro;2015;Ago;4057;5
Almagro;2015;Sep;3106;5
Almagro;2015;Oct;3897;5
Almagro;2015;Nov;2609;5
Almagro;2015;Dic;2331;5
Almagro;2016;Ene;3181;5
Almagro;2016;Feb;2968;5
Almagro;2016;Mar;3806;5
Almagro;2016;Abr;3397;5
Almagro;2016;May;3611;5
Almagro;2016;Jun;3513;5
Almagro;2016;Jul;3930;5
Almagro;2016;Ago;3864;5
Almagro;2016;Sep;3528;5
Almagro;2016;Oct;3440;5
Almagro;2016;Nov;3656;5
Almagro;2016;Dic;2756;5
Almagro;2017;Ene;2678;5
Almagro;2017;Feb;2790;5
Almagro;2017;Mar;3444;5
Almagro;2017;Abr;2891;5
Almagro;2017;May;3142;5
Almagro;2017;Jun;3298;5
Almagro;2017;Jul;2447;5
Almagro;2017;Ago;2929;5
Almagro;2017;Sep;2067;5
Almagro;2017;Oct;2384;5
Almagro;2017;Nov;2451;5
Almagro;2017;Dic;2651;5
Almagro;2018;Ene;2553;5
Almagro;2018;Feb;2173;5
Almagro;2018;Mar;2345;5
Almagro;2018;Abr;2475;5
Almagro;2018;May;2821;5
Almagro;2018;Jun;3047;5
Almagro;2018;Jul;2685;5
Almagro;2018;Ago;3632;5
Almagro;2018;Sep;3158;5
Almagro;2018;Oct;3348;5
Almagro;2018;Nov;3520;5
Almagro;2018;Dic;2593;5
Almagro;2019;Ene;2790;5
Almagro;2019;Feb;2856;5
Almagro;2019;Mar;2866;5
Almagro;2019;Abr;2444;5
Almagro;2019;May;3123;5
Almagro;2019;Jun;2773;5
Almagro;2019;Jul;2637;5
Almagro;2019;Ago;2858;5
Balvanera;2013;Jul;5089;3
Balvanera;2013;Ago;5893;3
Balvanera;2013;Sep;3636;3
Balvanera;2013;Oct;4589;3
Balvanera;2013;Nov;4481;3
Balvanera;2013;Dic;4488;3
Balvanera;2014;Ene;4086;3
Balvanera;2014;Feb;5709;3
Balvanera;2014;Mar;5606;3
Balvanera;2014;Abr;2600;3
Balvanera;2014;May;5224;3
Balvanera;2014;Jun;3338;3
Balvanera;2014;Jul;5151;3
Balvanera;2014;Ago;4585;3
Balvanera;2014;Sep;3925;3
Balvanera;2014;Oct;4635;3
Balvanera;2014;Nov;3837;3
Balvanera;2014;Dic;2971;3
Balvanera;2015;Ene;2789;3
Balvanera;2015;Feb;3592;3
Balvanera;2015;Mar;3855;3
Balvanera;2015;Abr;2691;3
Balvanera;2015;May;3033;3
Balvanera;2015;Jun;4975;3
Balvanera;2015;Jul;4513;3
Balvanera;2015;Ago;3981;3
Balvanera;2015;Sep;1812;3
Balvanera;2015;Oct;2506;3
Balvanera;2015;Nov;1798;3
Balvanera;2015;Dic;1677;3
Balvanera;2016;Ene;1795;3
Balvanera;2016;Feb;1971;3
Balvanera;2016;Mar;2259;3
Balvanera;2016;Abr;2710;3
Balvanera;2016;May;2699;3
Balvanera;2016;Jun;2558;3
Balvanera;2016;Jul;2499;3
Balvanera;2016;Ago;3097;3
Balvanera;2016;Sep;2214;3
Balvanera;2016;Oct;3199;3
Balvanera;2016;Nov;3399;3
Balvanera;2016;Dic;2389;3
Balvanera;2017;Ene;2722;3
Balvanera;2017;Feb;3066;3
Balvanera;2017;Mar;2631;3
Balvanera;2017;Abr;3260;3
Balvanera;2017;May;2657;3
Balvanera;2017;Jun;2513;3
Balvanera;2017;Jul;2750;3
Balvanera;2017;Ago;2036;3
Balvanera;2017;Sep;2343;3
Balvanera;2017;Oct;1563;3
Balvanera;2017;Nov;2413;3
Balvanera;2017;Dic;1495;3
Balvanera;2018;Ene;1685;3
Balvanera;2018;Feb;2107;3
Balvanera;2018;Mar;2781;3
Balvanera;2018;Abr;1885;3
Balvanera;2018;May;2357;3
Balvanera;2018;Jun;1866;3
Balvanera;2018;Jul;2004;3
Balvanera;2018;Ago;2262;3
Balvanera;2018;Sep;2549;3
Balvanera;2018;Oct;3069;3
Balvanera;2018;Nov;2374;3
Balvanera;2018;Dic;1972;3
Balvanera;2019;Ene;1558;3
Balvanera;2019;Feb;1929;3
Balvanera;2019;Mar;2868;3
Balvanera;2019;Abr;3445;3
Balvanera;2019;May;2979;3
Balvanera;2019;Jun;3135;3
Balvanera;2019;Jul;2784;3
Balvanera;2019;Ago;2524;3
Barracas;2013;Jul;1877;4
Barracas;2013;Ago;1135;4
Barracas;2013;Sep;1215;4
Barracas;2013;Oct;1618;4
Barracas;2013;Nov;798;4
Barracas;2013;Dic;1004;4
Barracas;2014;Ene;822;4
Barracas;2014;Feb;903;4
Barracas;2014;Mar;904;4
Barracas;2014;Abr;662;4
Barracas;2014;May;1293;4
Barracas;2014;Jun;1640;4
Barracas;2014;Jul;797;4
Barracas;2014;Ago;1027;4
Barracas;2014;Sep;1366;4
Barracas;2014;Oct;1267;4
Barracas;2014;Nov;832;4
Barracas;2014;Dic;523;4
Barracas;2015;Ene;265;4
Barracas;2015;Feb;185;4
Barracas;2015;Mar;878;4
Barracas;2015;Abr;247;4
Barracas;2015;May;926;4
Barracas;2015;Jun;1199;4
Barracas;2015;Jul;793;4
Barracas;2015;Ago;642;4
Barracas;2015;Sep;373;4
Barracas;2015;Oct;441;4
Barracas;2015;Nov;124;4
Barracas;2015;Dic;542;4
Barracas;2016;Ene;273;4
Barracas;2016;Feb;325;4
Barracas;2016;Mar;223;4
Barracas;2016;Abr;564;4
Barracas;2016;May;415;4
Barracas;2016;Jun;304;4
Barracas;2016;Jul;444;4
Barracas;2016;Ago;819;4
Barracas;2016;Sep;510;4
Barracas;2016;Oct;563;4
Barracas;2016;Nov;616;4
Barracas;2016;Dic;438;4
Barracas;2017;Ene;755;4
Barracas;2017;Feb;323;4
Barracas;2017;Mar;781;4
Barracas;2017;Abr;262;4
Barracas;2017;May;396;4
Barracas;2017;Jun;324;4
Barracas;2017;Jul;441;4
Barracas;2017;Ago;520;4
Barracas;2017;Sep;504;4
Barracas;2017;Oct;255;4
Barracas;2017;Nov;402;4
Barracas;2017;Dic;327;4
Barracas;2018;Ene;969;4
Barracas;2018;Feb;410;4
Barracas;2018;Mar;772;4
Barracas;2018;Abr;224;4
Barracas;2018;May;474;4
Barracas;2018;Jun;846;4
Barracas;2018;Jul;550;4
Barracas;2018;Ago;300;4
Barracas;2018;Sep;682;4
Barracas;2018;Oct;675;4
Barracas;2018;Nov;625;4
Barracas;2018;Dic;695;4
Barracas;2019;Ene;1062;4
Barracas;2019;Feb;712;4
Barracas;2019;Mar;1177;4
Barracas;2019;Abr;975;4
Barracas;2019;May;606;4
Barracas;2019;Jun;707;4
Barracas;2019;Jul;587;4
Barracas;2019;Ago;658;4
Belgrano;2013;Jul;9897;13
Belgrano;2013;Ago;10140;13
Belgrano;2013;Sep;8518;13
Belgrano;2013;Oct;11900;13
Belgrano;2013;Nov;10701;13
Belgrano;2013;Dic;10855;13
Belgrano;2014;Ene;7646;13
Belgrano;2014;Feb;8985;13
Belgrano;2014;Mar;8355;13
Belgrano;2014;Abr;5393;13
Belgrano;2014;May;10177;13
Belgrano;2014;Jun;9648;13
Belgrano;2014;Jul;11148;13
Belgrano;2014;Ago;10374;13
Belgrano;2014;Sep;10491;13
Belgrano;2014;Oct;11267;13
Belgrano;2014;Nov;8782;13
Belgrano;2014;Dic;6816;13
Belgrano;2015;Ene;7409;13
Belgrano;2015;Feb;9404;13
Belgrano;2015;Mar;9496;13
Belgrano;2015;Abr;8313;13
Belgrano;2015;May;9504;13
Belgrano;2015;Jun;9599;13
Belgrano;2015;Jul;9222;13
Belgrano;2015;Ago;7511;13
Belgrano;2015;Sep;4974;13
Belgrano;2015;Oct;5131;13
Belgrano;2015;Nov;4133;13
Belgrano;2015;Dic;6734;13
Belgrano;2016;Ene;5399;13
Belgrano;2016;Feb;3183;13
Belgrano;2016;Mar;6325;13
Belgrano;2016;Abr;5311;13
Belgrano;2016;May;7469;13
Belgrano;2016;Jun;5905;13
Belgrano;2016;Jul;5133;13
Belgrano;2016;Ago;6157;13
Belgrano;2016;Sep;6841;13
Belgrano;2016;Oct;5608;13
Belgrano;2016;Nov;6898;13
Belgrano;2016;Dic;6859;13
Belgrano;2017;Ene;5823;13
Belgrano;2017;Feb;4947;13
Belgrano;2017;Mar;5904;13
Belgrano;2017;Abr;5530;13
Belgrano;2017;May;7811;13
Belgrano;2017;Jun;6245;13
Belgrano;2017;Jul;6047;13
Belgrano;2017;Ago;6867;13
Belgrano;2017;Sep;5156;13
Belgrano;2017;Oct;4288;13
Belgrano;2017;Nov;6773;13
Belgrano;2017;Dic;6400;13
Belgrano;2018;Ene;5751;13
Belgrano;2018;Feb;4364;13
Belgrano;2018;Mar;6533;13
Belgrano;2018;Abr;5576;13
Belgrano;2018;May;4983;13
Belgrano;2018;Jun;4857;13
Belgrano;2018;Jul;5194;13
Belgrano;2018;Ago;4600;13
Belgrano;2018;Sep;4724;13
Belgrano;2018;Oct;5818;13
Belgrano;2018;Nov;5462;13
Belgrano;2018;Dic;5179;13
Belgrano;2019;Ene;4652;13
Belgrano;2019;Feb;4586;13
Belgrano;2019;Mar;6108;13
Belgrano;2019;Abr;6239;13
Belgrano;2019;May;5303;13
Belgrano;2019;Jun;4196;13
Belgrano;2019;Jul;5411;13
Belgrano;2019;Ago;5341;13
Boca;2013;Jul;511;4
Boca;2013;Ago;121;4
Boca;2013;Sep;282;4
Boca;2013;Oct;363;4
Boca;2013;Nov;624;4
Boca;2013;Dic;257;4
Boca;2014;Ene;404;4
Boca;2014;Feb;289;4
Boca;2014;Mar;200;4
Boca;2014;Abr;123;4
Boca;2014;May;311;4
Boca;2014;Jun;145;4
Boca;2014;Jul;160;4
Boca;2014;Ago;399;4
Boca;2014;Sep;108;4
Boca;2014;Oct;552;4
Boca;2014;Nov;601;4
Boca;2014;Dic;184;4
Boca;2015;Ene;417;4
Boca;2015;Feb;486;4
Boca;2015;Mar;419;4
Boca;2015;Abr;190;4
Boca;2015;May;224;4
Boca;2015;Jun;100;4
Boca;2015;Jul;129;4
Boca;2015;Ago;177;4
Boca;2015;Sep;92;4
Boca;2015;Oct;64;4
Boca;2015;Nov;65;4
Boca;2015;Dic;80;4
Boca;2016;Ene;155;4
Boca;2016;Feb;126;4
Boca;2016;Mar;309;4
Boca;2016;Abr;248;4
Boca;2016;May;367;4
Boca;2016;Jun;944;4
Boca;2016;Jul;330;4
Boca;2016;Ago;716;4
Boca;2016;Sep;823;4
Boca;2016;Oct;580;4
Boca;2016;Nov;221;4
Boca;2016;Dic;228;4
Boca;2017;Ene;462;4
Boca;2017;Feb;230;4
Boca;2017;Mar;162;4
Boca;2017;Abr;222;4
Boca;2017;May;337;4
Boca;2017;Jun;83;4
Boca;2017;Jul;296;4
Boca;2017;Ago;189;4
Boca;2017;Sep;317;4
Boca;2017;Oct;118;4
Boca;2017;Nov;60;4
Boca;2017;Dic;142;4
Boca;2018;Ene;247;4
Boca;2018;Feb;0;4
Boca;2018;Mar;223;4
Boca;2018;Abr;149;4
Boca;2018;May;325;4
Boca;2018;Jun;177;4
Boca;2018;Jul;258;4
Boca;2018;Ago;129;4
Boca;2018;Sep;181;4
Boca;2018;Oct;432;4
Boca;2018;Nov;356;4
Boca;2018;Dic;244;4
Boca;2019;Ene;310;4
Boca;2019;Feb;484;4
Boca;2019;Mar;500;4
Boca;2019;Abr;656;4
Boca;2019;May;527;4
Boca;2019;Jun;458;4
Boca;2019;Jul;442;4
Boca;2019;Ago;241;4
Boedo;2013;Jul;960;5
Boedo;2013;Ago;706;5
Boedo;2013;Sep;1070;5
Boedo;2013;Oct;1159;5
Boedo;2013;Nov;1472;5
Boedo;2013;Dic;1338;5
Boedo;2014;Ene;1020;5
Boedo;2014;Feb;843;5
Boedo;2014;Mar;907;5
Boedo;2014;Abr;358;5
Boedo;2014;May;1162;5
Boedo;2014;Jun;1101;5
Boedo;2014;Jul;886;5
Boedo;2014;Ago;649;5
Boedo;2014;Sep;793;5
Boedo;2014;Oct;1053;5
Boedo;2014;Nov;748;5
Boedo;2014;Dic;701;5
Boedo;2015;Ene;539;5
Boedo;2015;Feb;509;5
Boedo;2015;Mar;515;5
Boedo;2015;Abr;644;5
Boedo;2015;May;928;5
Boedo;2015;Jun;706;5
Boedo;2015;Jul;776;5
Boedo;2015;Ago;1063;5
Boedo;2015;Sep;353;5
Boedo;2015;Oct;482;5
Boedo;2015;Nov;268;5
Boedo;2015;Dic;117;5
Boedo;2016;Ene;360;5
Boedo;2016;Feb;538;5
Boedo;2016;Mar;311;5
Boedo;2016;Abr;509;5
Boedo;2016;May;579;5
Boedo;2016;Jun;393;5
Boedo;2016;Jul;228;5
Boedo;2016;Ago;761;5
Boedo;2016;Sep;380;5
Boedo;2016;Oct;652;5
Boedo;2016;Nov;543;5
Boedo;2016;Dic;293;5
Boedo;2017;Ene;392;5
Boedo;2017;Feb;230;5
Boedo;2017;Mar;511;5
Boedo;2017;Abr;322;5
Boedo;2017;May;332;5
Boedo;2017;Jun;261;5
Boedo;2017;Jul;468;5
Boedo;2017;Ago;386;5
Boedo;2017;Sep;76;5
Boedo;2017;Oct;212;5
Boedo;2017;Nov;597;5
Boedo;2017;Dic;309;5
Boedo;2018;Ene;442;5
Boedo;2018;Feb;206;5
Boedo;2018;Mar;569;5
Boedo;2018;Abr;252;5
Boedo;2018;May;295;5
Boedo;2018;Jun;160;5
Boedo;2018;Jul;536;5
Boedo;2018;Ago;728;5
Boedo;2018;Sep;875;5
Boedo;2018;Oct;671;5
Boedo;2018;Nov;162;5
Boedo;2018;Dic;528;5
Boedo;2019;Ene;838;5
Boedo;2019;Feb;334;5
Boedo;2019;Mar;506;5
Boedo;2019;Abr;545;5
Boedo;2019;May;542;5
Boedo;2019;Jun;290;5
Boedo;2019;Jul;822;5
Boedo;2019;Ago;980;5
Caballito;2013;Jul;7867;6
Caballito;2013;Ago;5526;6
Caballito;2013;Sep;7454;6
Caballito;2013;Oct;9640;6
Caballito;2013;Nov;8218;6
Caballito;2013;Dic;5916;6
Caballito;2014;Ene;5859;6
Caballito;2014;Feb;8792;6
Caballito;2014;Mar;7499;6
Caballito;2014;Abr;4054;6
Caballito;2014;May;8958;6
Caballito;2014;Jun;7652;6
Caballito;2014;Jul;7892;6
Caballito;2014;Ago;7136;6
Caballito;2014;Sep;6358;6
Caballito;2014;Oct;7371;6
Caballito;2014;Nov;7440;6
Caballito;2014;Dic;5372;6
Caballito;2015;Ene;5890;6
Caballito;2015;Feb;4898;6
Caballito;2015;Mar;6553;6
Caballito;2015;Abr;5174;6
Caballito;2015;May;6701;6
Caballito;2015;Jun;9119;6
Caballito;2015;Jul;8127;6
Caballito;2015;Ago;7125;6
Caballito;2015;Sep;3513;6
Caballito;2015;Oct;2759;6
Caballito;2015;Nov;4096;6
Caballito;2015;Dic;3549;6
Caballito;2016;Ene;3612;6
Caballito;2016;Feb;4190;6
Caballito;2016;Mar;4967;6
Caballito;2016;Abr;4516;6
Caballito;2016;May;6458;6
Caballito;2016;Jun;5293;6
Caballito;2016;Jul;4771;6
Caballito;2016;Ago;6161;6
Caballito;2016;Sep;4306;6
Caballito;2016;Oct;5062;6
Caballito;2016;Nov;6263;6
Caballito;2016;Dic;5353;6
Caballito;2017;Ene;6191;6
Caballito;2017;Feb;4067;6
Caballito;2017;Mar;3318;6
Caballito;2017;Abr;5536;6
Caballito;2017;May;5090;6
Caballito;2017;Jun;6519;6
Caballito;2017;Jul;4758;6
Caballito;2017;Ago;4197;6
Caballito;2017;Sep;4329;6
Caballito;2017;Oct;3061;6
Caballito;2017;Nov;3936;6
Caballito;2017;Dic;4275;6
Caballito;2018;Ene;4047;6
Caballito;2018;Feb;3797;6
Caballito;2018;Mar;5338;6
Caballito;2018;Abr;5176;6
Caballito;2018;May;5191;6
Caballito;2018;Jun;4411;6
Caballito;2018;Jul;5149;6
Caballito;2018;Ago;5082;6
Caballito;2018;Sep;5440;6
Caballito;2018;Oct;6398;6
Caballito;2018;Nov;5650;6
Caballito;2018;Dic;3116;6
Caballito;2019;Ene;4726;6
Caballito;2019;Feb;3719;6
Caballito;2019;Mar;5075;6
Caballito;2019;Abr;4565;6
Caballito;2019;May;6176;6
Caballito;2019;Jun;4155;6
Caballito;2019;Jul;4931;6
Caballito;2019;Ago;5095;6
Chacarita;2013;Jul;805;15
Chacarita;2013;Ago;666;15
Chacarita;2013;Sep;775;15
Chacarita;2013;Oct;1285;15
Chacarita;2013;Nov;1664;15
Chacarita;2013;Dic;1421;15
Chacarita;2014;Ene;592;15
Chacarita;2014;Feb;989;15
Chacarita;2014;Mar;892;15
Chacarita;2014;Abr;302;15
Chacarita;2014;May;1043;15
Chacarita;2014;Jun;973;15
Chacarita;2014;Jul;1080;15
Chacarita;2014;Ago;1330;15
Chacarita;2014;Sep;1138;15
Chacarita;2014;Oct;1070;15
Chacarita;2014;Nov;945;15
Chacarita;2014;Dic;1183;15
Chacarita;2015;Ene;638;15
Chacarita;2015;Feb;679;15
Chacarita;2015;Mar;541;15
Chacarita;2015;Abr;553;15
Chacarita;2015;May;622;15
Chacarita;2015;Jun;618;15
Chacarita;2015;Jul;586;15
Chacarita;2015;Ago;656;15
Chacarita;2015;Sep;33;15
Chacarita;2015;Oct;329;15
Chacarita;2015;Nov;338;15
Chacarita;2015;Dic;304;15
Chacarita;2016;Ene;410;15
Chacarita;2016;Feb;236;15
Chacarita;2016;Mar;275;15
Chacarita;2016;Abr;759;15
Chacarita;2016;May;851;15
Chacarita;2016;Jun;647;15
Chacarita;2016;Jul;334;15
Chacarita;2016;Ago;626;15
Chacarita;2016;Sep;858;15
Chacarita;2016;Oct;769;15
Chacarita;2016;Nov;820;15
Chacarita;2016;Dic;1469;15
Chacarita;2017;Ene;261;15
Chacarita;2017;Feb;622;15
Chacarita;2017;Mar;956;15
Chacarita;2017;Abr;940;15
Chacarita;2017;May;749;15
Chacarita;2017;Jun;589;15
Chacarita;2017;Jul;498;15
Chacarita;2017;Ago;612;15
Chacarita;2017;Sep;506;15
Chacarita;2017;Oct;514;15
Chacarita;2017;Nov;732;15
Chacarita;2017;Dic;695;15
Chacarita;2018;Ene;541;15
Chacarita;2018;Feb;345;15
Chacarita;2018;Mar;434;15
Chacarita;2018;Abr;547;15
Chacarita;2018;May;466;15
Chacarita;2018;Jun;729;15
Chacarita;2018;Jul;227;15
Chacarita;2018;Ago;487;15
Chacarita;2018;Sep;321;15
Chacarita;2018;Oct;604;15
Chacarita;2018;Nov;601;15
Chacarita;2018;Dic;336;15
Chacarita;2019;Ene;870;15
Chacarita;2019;Feb;373;15
Chacarita;2019;Mar;732;15
Chacarita;2019;Abr;702;15
Chacarita;2019;May;522;15
Chacarita;2019;Jun;505;15
Chacarita;2019;Jul;834;15
Chacarita;2019;Ago;520;15
Coghlan;2013;Jul;705;12
Coghlan;2013;Ago;719;12
Coghlan;2013;Sep;423;12
Coghlan;2013;Oct;754;12
Coghlan;2013;Nov;722;12
Coghlan;2013;Dic;528;12
Coghlan;2014;Ene;826;12
Coghlan;2014;Feb;857;12
Coghlan;2014;Mar;1019;12
Coghlan;2014;Abr;509;12
Coghlan;2014;May;1367;12
Coghlan;2014;Jun;476;12
Coghlan;2014;Jul;719;12
Coghlan;2014;Ago;247;12
Coghlan;2014;Sep;376;12
Coghlan;2014;Oct;365;12
Coghlan;2014;Nov;418;12
Coghlan;2014;Dic;422;12
Coghlan;2015;Ene;548;12
Coghlan;2015;Feb;446;12
Coghlan;2015;Mar;415;12
Coghlan;2015;Abr;472;12
Coghlan;2015;May;505;12
Coghlan;2015;Jun;624;12
Coghlan;2015;Jul;638;12
Coghlan;2015;Ago;640;12
Coghlan;2015;Sep;226;12
Coghlan;2015;Oct;138;12
Coghlan;2015;Nov;203;12
Coghlan;2015;Dic;234;12
Coghlan;2016;Ene;286;12
Coghlan;2016;Feb;229;12
Coghlan;2016;Mar;110;12
Coghlan;2016;Abr;354;12
Coghlan;2016;May;311;12
Coghlan;2016;Jun;359;12
Coghlan;2016;Jul;187;12
Coghlan;2016;Ago;692;12
Coghlan;2016;Sep;437;12
Coghlan;2016;Oct;391;12
Coghlan;2016;Nov;288;12
Coghlan;2016;Dic;287;12
Coghlan;2017;Ene;394;12
Coghlan;2017;Feb;204;12
Coghlan;2017;Mar;508;12
Coghlan;2017;Abr;379;12
Coghlan;2017;May;511;12
Coghlan;2017;Jun;235;12
Coghlan;2017;Jul;528;12
Coghlan;2017;Ago;413;12
Coghlan;2017;Sep;444;12
Coghlan;2017;Oct;449;12
Coghlan;2017;Nov;354;12
Coghlan;2017;Dic;547;12
Coghlan;2018;Ene;146;12
Coghlan;2018;Feb;83;12
Coghlan;2018;Mar;365;12
Coghlan;2018;Abr;401;12
Coghlan;2018;May;486;12
Coghlan;2018;Jun;459;12
Coghlan;2018;Jul;319;12
Coghlan;2018;Ago;221;12
Coghlan;2018;Sep;539;12
Coghlan;2018;Oct;290;12
Coghlan;2018;Nov;392;12
Coghlan;2018;Dic;229;12
Coghlan;2019;Ene;418;12
Coghlan;2019;Feb;409;12
Coghlan;2019;Mar;593;12
Coghlan;2019;Abr;812;12
Coghlan;2019;May;341;12
Coghlan;2019;Jun;390;12
Coghlan;2019;Jul;256;12
Coghlan;2019;Ago;233;12
Colegiales;2013;Jul;3615;13
Colegiales;2013;Ago;3610;13
Colegiales;2013;Sep;3449;13
Colegiales;2013;Oct;4693;13
Colegiales;2013;Nov;4023;13
Colegiales;2013;Dic;3549;13
Colegiales;2014;Ene;3594;13
Colegiales;2014;Feb;4050;13
Colegiales;2014;Mar;2776;13
Colegiales;2014;Abr;2208;13
Colegiales;2014;May;2646;13
Colegiales;2014;Jun;2486;13
Colegiales;2014;Jul;2594;13
Colegiales;2014;Ago;2895;13
Colegiales;2014;Sep;1844;13
Colegiales;2014;Oct;3215;13
Colegiales;2014;Nov;1917;13
Colegiales;2014;Dic;1945;13
Colegiales;2015;Ene;2162;13
Colegiales;2015;Feb;1180;13
Colegiales;2015;Mar;1712;13
Colegiales;2015;Abr;1832;13
Colegiales;2015;May;1878;13
Colegiales;2015;Jun;2239;13
Colegiales;2015;Jul;2072;13
Colegiales;2015;Ago;3529;13
Colegiales;2015;Sep;1132;13
Colegiales;2015;Oct;1421;13
Colegiales;2015;Nov;1611;13
Colegiales;2015;Dic;701;13
Colegiales;2016;Ene;2074;13
Colegiales;2016;Feb;1952;13
Colegiales;2016;Mar;1430;13
Colegiales;2016;Abr;1452;13
Colegiales;2016;May;2105;13
Colegiales;2016;Jun;1358;13
Colegiales;2016;Jul;1656;13
Colegiales;2016;Ago;1904;13
Colegiales;2016;Sep;2483;13
Colegiales;2016;Oct;1813;13
Colegiales;2016;Nov;2420;13
Colegiales;2016;Dic;1735;13
Colegiales;2017;Ene;1558;13
Colegiales;2017;Feb;1657;13
Colegiales;2017;Mar;1414;13
Colegiales;2017;Abr;1634;13
Colegiales;2017;May;2501;13
Colegiales;2017;Jun;1631;13
Colegiales;2017;Jul;1179;13
Colegiales;2017;Ago;1726;13
Colegiales;2017;Sep;1898;13
Colegiales;2017;Oct;1100;13
Colegiales;2017;Nov;1545;13
Colegiales;2017;Dic;848;13
Colegiales;2018;Ene;1611;13
Colegiales;2018;Feb;1212;13
Colegiales;2018;Mar;2137;13
Colegiales;2018;Abr;940;13
Colegiales;2018;May;1594;13
Colegiales;2018;Jun;1196;13
Colegiales;2018;Jul;2465;13
Colegiales;2018;Ago;1559;13
Colegiales;2018;Sep;1586;13
Colegiales;2018;Oct;2145;13
Colegiales;2018;Nov;1155;13
Colegiales;2018;Dic;976;13
Colegiales;2019;Ene;1569;13
Colegiales;2019;Feb;1346;13
Colegiales;2019;Mar;1235;13
Colegiales;2019;Abr;2155;13
Colegiales;2019;May;1180;13
Colegiales;2019;Jun;1994;13
Colegiales;2019;Jul;1658;13
Colegiales;2019;Ago;1977;13
Constitucion;2013;Jul;850;1
Constitucion;2013;Ago;658;1
Constitucion;2013;Sep;975;1
Constitucion;2013;Oct;930;1
Constitucion;2013;Nov;1332;1
Constitucion;2013;Dic;663;1
Constitucion;2014;Ene;525;1
Constitucion;2014;Feb;1047;1
Constitucion;2014;Mar;1133;1
Constitucion;2014;Abr;392;1
Constitucion;2014;May;1049;1
Constitucion;2014;Jun;963;1
Constitucion;2014;Jul;804;1
Constitucion;2014;Ago;738;1
Constitucion;2014;Sep;915;1
Constitucion;2014;Oct;636;1
Constitucion;2014;Nov;861;1
Constitucion;2014;Dic;558;1
